timestamp,rainfall_24h,rainfall_48h,rainfall_7d,month,water_level,water_level_change_24h,temperature,humidity,elevation,soil_saturation,historical_floods_count,day_of_year,flood_occurred,hours_to_flood
2022-05-09 19:52:52.252712020,17.86429543354675,35.78722103990842,78.39218139062777,5,1.590203196766697,-0.08495189618797361,25.880725173535993,74.15182575308386,10,100.0,3,129,1,15.105372412337594
2022-05-10 04:38:38.768217189,2.3868762524894698,5.730954561869561,27.7092380817137,5,0.6259498778836492,-0.9642533188830478,26.884023030444688,69.64781481351994,40,64.19787632622827,0,130,0,
2022-05-10 13:24:25.283722357,2.0067898874966335,5.138605109985,11.376163437283488,5,0.7111562789167416,0.0852064010330924,25.231958755996853,71.59521530577149,40,60.383526436797396,2,130,1,34.800107795059176
2022-05-10 22:10:11.799227525,2.0261142283225704,8.893092371473,23.789310500638543,5,0.43434662115825506,-0.27680965775848654,25.763256098958102,68.6394128698555,20,68.93408464364425,3,130,1,28.23064746120325
2022-05-11 06:55:58.314732694,3.627537294604771,4.675716799332646,8.2533870524679,5,0.7728954465887292,0.33854882543047415,28.10181204963418,67.74743170693472,10,70.07710924228805,4,131,1,30.770581202260868
2022-05-11 15:41:44.830237862,7.439278308608545,11.113562704386116,43.82719417194036,5,0.6546430201938964,-0.1182524263948328,26.302257924777606,77.4029776704647,80,66.15796623739541,2,131,0,
2022-05-12 00:27:31.345743031,5.655370667803367,8.629939630122273,15.198603102118401,5,0.7136909761735087,0.05904795597961232,25.77840795533541,60.534675244340434,10,79.44562922434015,3,132,1,26.075057317956094
2022-05-12 09:13:17.861248199,3.442229925539415,4.301595879606825,10.021370424323178,5,0.5900908322930242,-0.12360014388048457,23.481488619357236,75.17909470305123,80,39.0827051732893,1,132,1,37.37107371576276
2022-05-12 17:59:04.376753367,9.463708738997987,11.358987848347724,25.246370426130824,5,1.0094589002462433,0.4193680679532191,26.760580422321294,67.73435242185889,10,78.61898063225146,3,132,1,31.76046299128052
2022-05-13 02:44:50.892258536,1.5023452872733867,11.058252225737908,34.827140775831595,5,0.37863411712784695,-0.6308247831183964,26.099701970859787,67.12861325593622,40,75.23647659320287,2,133,1,38.12047663813361
2022-05-13 11:30:37.407763704,3.4551551200240227,13.406496914412362,45.91628294735659,5,0.2465203446215961,-0.13211377250625084,28.027746897147267,72.22842347981593,80,58.335365376331715,1,133,0,
2022-05-13 20:16:23.923268873,4.56277218220847,4.779555604097412,45.220157314730116,5,0.5963644602675585,0.3498441156459624,25.574882992798855,63.51420375062945,20,87.28172239099504,3,133,1,35.90779866977738
2022-05-14 05:02:10.438774041,6.08934687859775,5.4848212396027645,16.855515669072986,5,0.7703414013490075,0.173976941081449,21.869442334936156,66.92383531067729,10,76.036824348368,5,134,0,
2022-05-14 13:47:56.954279209,15.379360110309118,16.12752605949591,30.974836662675873,5,0.9993163379626414,0.22897493661363388,22.122574213056886,66.79993366886187,40,65.47153904750228,1,134,0,
2022-05-14 22:33:43.469784378,2.227358621286903,13.011196130165965,40.686655225207716,5,0.92109998121018,-0.07821635675246141,27.01500891432745,69.98030348269049,80,61.81629071732072,0,134,0,
2022-05-15 07:19:29.985289546,7.220291550331277,8.319644347605754,21.76041542601522,5,0.8150768093186168,-0.10602317189156318,24.42408208234068,67.10825011467054,40,50.375301660509614,1,135,1,30.13035221243647
2022-05-15 16:05:16.500794715,8.975047213097605,15.95543187868956,45.78066599961465,5,0.7262855966768758,-0.08879121264174106,26.458816760138138,79.17615594403063,10,85.57674632267083,3,135,1,37.589584861032904
2022-05-16 00:51:03.016299883,0.47563849756408544,1.0340883313420646,5.691241328603695,5,0.05476962243676625,-0.6715159742401096,25.834548250943886,80.19724850636811,20,63.27728575823766,4,136,1,43.25632461357282
2022-05-16 09:36:49.531805051,9.353330206496102,13.106538929933365,31.203464621297762,5,0.770669546590212,0.7158999241534458,25.29319468918639,61.14378043540815,20,71.98019449172948,4,136,1,34.89256416310326
2022-05-16 18:22:36.047310220,1.8696125197741642,4.009344208109147,12.996660485931269,5,0.7830774929281343,0.012407946337922304,25.454931509603863,74.0169216853893,10,81.48123671933875,3,136,1,38.55566793051591
2022-05-17 03:08:22.562815388,0.6726393087930425,8.517603448607705,30.023382765629783,5,0.5202192641285149,-0.2628582287996194,23.937643755618186,75.63016272680515,80,46.981086978474266,0,137,1,39.90836820304216
2022-05-17 11:54:09.078320556,29.73687793506931,26.32615312558313,69.27643038727298,5,1.3636631426927706,0.8434438785642556,25.657624336910775,74.09328544137576,40,87.46449047492642,0,137,1,19.228034811279677
2022-05-17 20:39:55.593825725,33.706303424611725,35.80838153687864,90.92261252737713,5,1.6164819347223627,0.2528187920295921,24.54093769775288,68.1292816612249,40,88.58020016166692,1,137,1,23.627519317021303
2022-05-18 05:25:42.109330893,16.523315728128768,16.38879595818524,44.21851777377455,5,0.7912957992944646,-0.8251861354278981,24.98614390712132,70.24083608395276,80,60.34873391616513,0,138,1,26.544428564171316
2022-05-18 14:11:28.624836062,3.632878599687583,9.78697356532564,18.453633707492852,5,0.7951744869747716,0.003878687680306969,25.10407841337319,67.76137973169455,10,73.90492803255661,2,138,1,32.13999256171534
2022-05-18 22:57:15.140341230,1.0277731500250624,11.569863937380894,46.188537983005006,5,0.9636784603746513,0.16850397339987977,25.318696326014074,69.44284557582888,40,82.60641839385849,2,138,1,37.761977822180974
2022-05-19 07:43:01.655846398,11.527507630986618,10.21122412705202,30.97621834090354,5,0.7980997235115713,-0.16557873686308,27.637122585892023,65.53572620241982,40,58.79064835560158,1,139,0,
2022-05-19 16:28:48.171351567,5.800908425853983,15.916155661447863,29.561266905539526,5,0.5493668407650979,-0.24873288274647343,25.55387290226426,71.05296501317454,10,84.17033497592465,5,139,1,31.703478021650206
2022-05-20 01:14:34.686856735,1.3015223395444864,5.636379202076121,19.04203560212759,5,0.5690740334072563,0.019707192642158367,27.881523839306617,64.15422977572749,40,50.88683706096303,0,140,0,
2022-05-20 10:00:21.202361904,6.835472281341501,8.802122351789569,20.414486444898206,5,0.27985384742295194,-0.2892201859843043,28.930479029067413,70.70886548168822,80,58.20509383280205,1,140,0,
2022-05-20 18:46:07.717867072,0.34993721443479087,3.0848876968049312,26.24342705330453,5,0.6052282740520684,0.3253744266291164,27.585293381085446,65.50789971244747,80,55.12812560753829,0,140,0,
2022-05-21 03:31:54.233372240,24.004228873930238,23.955525787241818,48.124370038630374,5,1.3100947108807386,0.7048664368286702,26.964960731638445,72.82612913195987,10,94.74705046730854,3,141,1,18.151080684147058
2022-05-21 12:17:40.748877409,2.994577768406861,9.305189337075133,31.16452671998552,5,0.9880707075080011,-0.3220240033727375,26.5702919309351,68.43615721922167,10,92.9538280564514,2,141,1,25.236875899472494
2022-05-21 21:03:27.264382577,10.862557985649804,18.86340839510507,29.86552642549886,5,0.8670862851507217,-0.12098442235727935,27.66793268671819,73.32733227660879,80,55.66987541986249,0,141,0,
2022-05-22 05:49:13.779887746,3.7354658165762364,4.179117621123508,12.970950903164088,5,0.6981975601720539,-0.1688887249786678,26.13650804717143,77.3234767817818,10,77.58333223228743,5,142,1,34.49622517907531
2022-05-22 14:35:00.295392914,7.341108959092287,10.417950359314029,62.467368058819474,5,0.5787440622978057,-0.1194534978742482,27.94748074678164,79.90391679025802,80,71.8923104697355,2,142,0,
2022-05-22 23:20:46.810898082,7.912237979817975,16.01506579275836,55.81355332919136,5,0.7471099934189275,0.16836593112112175,27.227089972974035,59.357733779686875,80,70.72494829181127,1,142,0,
2022-05-23 08:06:33.326403251,2.0438859950790573,15.608283868895159,33.22061784060948,5,0.3919234712580931,-0.35518652216083435,25.29971721041377,67.86782579458018,80,54.14810200069843,0,143,0,
2022-05-23 16:52:19.841908419,34.92807132736226,34.41398598894613,83.06376095193305,5,1.5037433621800596,1.1118198909219665,27.831601763533758,70.56436962109622,40,90.46044393914985,2,143,1,14.801239037445281
2022-05-24 01:38:06.357413588,14.922453771381408,29.827880025953306,65.06350464259641,5,1.0356660449834483,-0.4680773171966113,26.2433436284461,74.42240632488935,10,100.0,4,144,1,27.455830035686354
2022-05-24 10:23:52.872918756,28.05094419291582,29.289808661621677,55.63796952106081,5,1.4137569236923124,0.37809087870886415,25.86858459659445,63.90992470286551,40,79.20584951831982,2,144,1,29.245394548067676
2022-05-24 19:09:39.388423924,22.521519975341967,23.112793880799778,56.09663485628654,5,1.0568389622483092,-0.35691796144400323,25.148896309197482,67.29212722598984,10,97.47709785763264,3,144,1,28.118831503003786
2022-05-25 03:55:25.903929093,9.11054412383275,19.107857456697356,53.50333000880831,5,0.8899585272386469,-0.16688043500966232,26.453759007785393,72.89522863735804,20,79.74905304925059,2,145,1,18.555437717870852
2022-05-25 12:41:12.419434261,25.49435379269405,33.66842726402995,89.63857362519647,5,1.2798953373726474,0.3899368101340005,28.135053530123077,72.70869780622756,40,100.0,1,145,0,
2022-05-25 21:26:58.934939430,0.9265545895311562,4.157336665247088,26.458290934671773,5,0.4938045807831912,-0.7860907565894562,27.94039524466556,74.21312249905944,40,59.92187491758203,0,145,0,
2022-05-26 06:12:45.450444598,2.1813469463126745,5.182032454159668,14.70253839471863,5,0.6115197286604562,0.117715147877265,26.889669351554822,74.5841421477144,40,62.2874553894556,0,146,0,
2022-05-26 14:58:31.965949766,0.46281965686831955,9.763813995610644,18.117360995853872,5,0.6149991215568749,0.0034793928964186316,27.402514792631354,74.09942718794187,20,69.93744875636736,3,146,1,39.35532545489186
2022-05-26 23:44:18.481454935,3.9353208680308684,13.563135926366321,31.384509664794606,5,0.8665725844346083,0.2515734628777334,28.766945722934267,73.41538086293576,10,79.22500221874796,4,146,1,35.97149417613231
2022-05-27 08:30:04.996960103,4.921302917942186,7.105813319135294,47.64235401079698,5,0.6453555847242297,-0.22121699971037856,25.943922703566265,72.76640943844782,20,90.08255439305155,3,147,1,30.252392606235997
2022-05-27 17:15:51.512465271,3.165604432088257,4.676137105219491,26.751447660569717,5,0.5400963898693595,-0.10525919485487023,24.03329658570203,75.8520886341467,10,84.64842706228255,5,147,1,39.80944600640848
2022-05-28 02:01:38.027970440,17.64557865240934,21.730319055860715,58.0780592713903,5,1.0340532745893487,0.4939568847199892,28.88665540871776,61.372178075900095,10,100.0,5,148,1,25.623414564363518
2022-05-28 10:47:24.543475608,4.4122699952987015,8.882691930761885,27.219951289031158,5,0.5341394958453944,-0.49991377874395426,25.245075760938864,80.33093196485677,10,82.69793214083597,2,148,0,
2022-05-28 19:33:11.058980777,3.298028401342492,4.85519442151226,36.40487201646414,5,0.542530293528638,0.008390797683243578,24.944169672687426,61.62728158434885,10,91.72269215806735,3,148,1,22.964832069900304
2022-05-29 04:18:57.574485945,7.82407083207746,14.994431121289391,35.046194628884734,5,1.2126574704690893,0.6701271769404513,22.752640801912232,67.29426354064022,10,78.7104617577173,3,149,1,29.483690741806193
2022-05-29 13:04:44.089991113,1.5189814782062885,4.556724761468295,12.015357962131377,5,0.3934111250396354,-0.819246345429454,27.507769196451523,71.59660219699514,20,63.50659966309691,2,149,1,36.175108941934354
2022-05-29 21:50:30.605496282,16.204835957747314,21.251705078691106,80.4384590421785,5,0.9808825031659956,0.5874713781263602,23.142440648814535,76.13375625128717,40,83.85426285993289,1,149,0,
2022-05-30 06:36:17.121001450,0.7747586881130901,1.2624008891990939,21.842241670852523,5,0.4506214500003146,-0.530261053165681,24.904946766925825,57.83459431062052,20,69.0472015852343,5,150,1,33.61917751720571
2022-05-30 15:22:03.636506619,43.3414633958732,47.757750530150375,81.83307660195187,5,1.794972450770088,1.3443510007697732,27.60203177909088,72.71049476041236,40,93.27559699850666,2,150,1,13.981969827629195
2022-05-31 00:07:50.152011787,14.794837762415114,30.924950280927423,80.03728328633821,5,1.0388983962818976,-0.7560740544881903,27.88946947319026,76.8532291338257,40,86.99574120489838,2,151,1,29.846142393412997
2022-05-31 08:53:36.667516955,2.2153944050588597,4.132812721472628,14.66854073115876,5,0.6414840355601034,-0.39741436072179426,25.162262068450687,77.90393130991669,80,51.65348083377329,0,151,0,
2022-05-31 17:39:23.183022124,0.05537420375935475,0.9760110200597767,3.4912966333748523,5,0.16883257399742602,-0.47265146156267734,26.217381373702107,69.48472776288655,40,47.462585098937375,2,151,0,
2022-06-01 02:25:09.698527292,25.348451662291886,27.658255643738407,103.27775648810545,6,1.4909858841896229,1.322153310192197,24.760490552497572,71.5071827758446,20,100.0,3,152,1,22.288716311977446
2022-06-01 11:10:56.214032461,18.406438610805672,21.87691797275089,48.680396679592,6,1.2134145118720618,-0.277571372317561,25.42885117112873,69.97054884903906,80,70.88898416916618,1,152,1,29.820602241378705
2022-06-01 19:56:42.729537629,19.584943631819986,22.72137020194542,82.144754017768,6,0.870338257443227,-0.3430762544288348,27.078013621775593,71.12779293530915,10,100.0,2,152,1,18.732603588303096
2022-06-02 04:42:29.245042797,22.128217890652703,29.009625384464513,69.41231287270008,6,0.778845157067219,-0.091493100376008,25.56220096180255,67.97185588514876,10,100.0,4,153,1,18.93847142156993
2022-06-02 13:28:15.760547966,1.1539389827069453,6.863290032428564,27.440392528667935,6,0.3962972507501443,-0.3825479063170747,26.096947970582796,68.72449528951368,40,53.09292827461325,1,153,0,
2022-06-02 22:14:02.276053134,6.658390086243488,11.75647748244731,26.493881629187193,6,0.7021992842639184,0.3059020335137741,23.67582058373924,75.3823525040906,10,86.15777579828034,5,153,1,32.66461033863113
2022-06-03 06:59:48.791558303,1.8472515690667448,5.482803617849463,31.018335018012497,6,1.1078314472979844,0.405632163034066,28.89097398850577,73.9082001841507,10,84.88299393542972,2,154,1,35.966398108418126
2022-06-03 15:45:35.307063471,29.82794357487334,37.097174155389105,81.22867571313967,6,1.5761820060462128,0.4683505587482284,27.66499402490578,75.74765421507966,80,75.72237315593307,0,154,0,
2022-06-04 00:31:21.822568639,14.644517875685612,42.142887783689446,97.7510158102796,6,0.8528013055143151,-0.7233807005318977,28.25044188203235,74.39933422522007,20,100.0,3,155,1,27.96462968294463
2022-06-04 09:17:08.338073808,6.027282018769514,8.863617254303387,17.024044233538014,6,0.5712507119382354,-0.2815505935760797,29.265222860390292,76.89043742805111,10,85.68414869899301,5,155,1,21.832368402817245
2022-06-04 18:02:54.853578976,0.9850209870717435,3.2598687614959623,10.906372218473177,6,0.5416566201017979,-0.029594091836437464,25.053657959261415,77.79923741148068,10,69.76648510618581,4,155,1,38.79835859229277
2022-06-05 02:48:41.369084145,5.587325256155306,8.129427063093015,16.030172374168757,6,0.7437774866136557,0.2021208665118578,26.006976323803315,64.7389474803882,20,70.35663206519044,5,156,1,25.51908118420065
2022-06-05 11:34:27.884589313,5.899713197761971,10.91516966919745,22.996016347920143,6,0.46419618858512934,-0.2795812980285264,22.953747868949584,69.21528495615621,80,52.58779905214709,1,156,1,40.44426343066397
2022-06-05 20:20:14.400094481,19.618136759366113,29.585771968949377,70.9948955261124,6,1.1612224092814039,0.6970262206962745,33.04388312829054,72.36919482872193,80,73.71050943974004,1,156,1,23.121172303367945
2022-06-06 05:06:00.915599650,15.2233403838903,14.002344001200772,47.25170556170228,6,0.8009624201677056,-0.3602599891136983,26.483456426647507,73.45186648712782,10,96.84851621741637,4,157,1,28.21339816606065
2022-06-06 13:51:47.431104818,32.733778686022724,43.0854480796434,88.5674162901949,6,1.3647783419964252,0.5638159218287196,28.879641307582638,70.25391814641546,40,100.0,2,157,1,27.854756954107234
2022-06-06 22:37:33.946609987,9.585992000644646,8.799610472177331,30.53885201642575,6,0.8316350740744571,-0.5331432679219681,24.345390027426557,78.20354298713647,20,73.78956848878188,4,157,1,29.322389353921086
2022-06-07 07:23:20.462115155,1.9105859042325286,5.944237283336726,16.273076637653052,6,0.7524295256065824,-0.07920554846787475,28.833983990757577,83.5821561203961,80,46.92063357844102,1,158,1,33.47023904655751
2022-06-07 16:09:06.977620323,18.736895164748994,33.38265682586634,56.65075532190434,6,1.376772726945967,0.6243432013393847,30.57585138889128,74.65214904909257,10,100.0,4,158,1,19.572752131151283
2022-06-08 00:54:53.493125492,21.455891296152963,23.691357799202365,49.306642160891265,6,1.2809086741418583,-0.09586405280410881,26.75953796468718,74.18190408647735,80,69.24453518762064,0,159,1,17.62649151258874
2022-06-08 09:40:40.008630660,12.358312423287433,20.259388982739452,72.97867757666492,6,0.8502862316650905,-0.43062244247676773,24.877733286604006,78.04627383508807,10,100.0,3,159,1,21.923371371445935
2022-06-08 18:26:26.524135828,22.108349500820466,21.074411061737408,56.80285286441535,6,1.2958210529264846,0.4455348212613941,26.64126694425872,64.5085207162824,20,86.87455775173943,4,159,1,28.052245520359744
2022-06-09 03:12:13.039640997,10.212220972654169,21.07753658636863,53.09449568943544,6,0.9768306729376273,-0.3189903799888574,22.48466647195166,74.01872374592426,40,65.45901524111892,2,160,1,21.150344182342284
2022-06-09 11:57:59.555146165,11.095182581659005,13.614888528591052,27.281980883687492,6,0.8848409135094932,-0.09198975942813403,26.88171186550322,78.8101496624314,20,69.75094588001097,4,160,1,27.63273317127598
2022-06-09 20:43:46.070651334,8.36721290862641,21.391416805507284,64.88984556275291,6,0.7589198018872414,-0.12592111162225184,28.618680923030393,70.73772330280325,80,66.7483644210387,0,160,1,33.957301309469564
2022-06-10 05:29:32.586156502,0.38621660985170597,1.9669453974689088,25.157079305450928,6,0.4280185607034176,-0.3309012411838238,26.92445802550723,67.8591437289987,80,56.00166463428492,0,161,1,36.540278725229356
2022-06-10 14:15:19.101661670,1.7125115278779874,17.22679558926264,48.510961730277266,6,0.721295573675097,0.2932770129716794,26.446885830143586,73.10130182854417,80,63.035966122134425,1,161,0,
2022-06-10 23:01:05.617166839,0.4790052193958073,3.6610637619830184,15.436829298485057,6,1.0341656354048467,0.31287006172974974,28.089457415470587,73.76521520048345,40,56.30330662154788,1,161,0,
2022-06-11 07:46:52.132672007,15.175943263913243,26.3032006908008,64.84369337348681,6,1.126799368204551,0.09263373279970422,28.26149140298992,69.56362200860433,20,92.3765653686285,2,162,1,32.04627650724241
2022-06-11 16:32:38.648177176,5.6609506319264975,9.483575400085847,75.57498828237152,6,0.5858170661893312,-0.5409823020152198,23.7527150563327,84.62585874294089,10,100.0,5,162,1,29.839598374749617
2022-06-12 01:18:25.163682344,10.65655765701285,28.101723460171904,86.21399553538367,6,0.8276704987480875,0.24185343255875635,27.26922018948255,71.78966662481022,20,100.0,5,163,1,25.92928539638603
2022-06-12 10:04:11.679187512,35.71898294768963,33.287084144895765,59.82662377103657,6,1.4488971778715096,0.6212266791234221,31.98255587385561,68.4528744936614,20,96.40428144400134,4,163,1,17.054153959872373
2022-06-12 18:49:58.194692681,4.301082344749475,5.6630833865662815,38.359480863114854,6,1.0781111702704655,-0.3707860076010441,24.459527437668832,73.7910132625767,40,77.27027434679587,2,163,0,
2022-06-13 03:35:44.710197849,7.924229623240089,13.727268067338295,43.91752401230653,6,0.7159059439489923,-0.36220522632147323,26.9776591768181,78.83629687349092,20,85.37584816234772,2,164,1,32.282313032226085
2022-06-13 12:21:31.225703018,21.13123721307875,17.622701255451837,46.01782027216701,6,1.2802258637381505,0.5643199197891582,31.05088827757106,74.42186331192647,80,62.86151956097381,0,164,1,26.0134766415903
2022-06-13 21:07:17.741208186,3.8970773537609107,5.672506232012248,18.113081134889192,6,0.5594809603010695,-0.720744903437081,29.394607483177296,76.8004839403999,40,67.13018708247903,1,164,0,
2022-06-14 05:53:04.256713354,1.2015641782526454,22.842818967659838,53.737813827677044,6,0.804696381497577,0.24521542119650752,26.17828655964191,70.05260687072229,80,63.464072734273614,2,165,1,34.81355290073249
2022-06-14 14:38:50.772218523,5.132104558305856,33.542119275826906,83.71916183324537,6,1.0964123387261306,0.2917159572285536,27.636134715542028,81.8861701446112,80,77.50353602145763,1,165,0,
2022-06-14 23:24:37.287723691,2.6371253775009427,5.905151746143681,31.2174884168303,6,0.4974134550494708,-0.5989988836766598,27.238385585625313,77.29377303078213,20,72.60118663456585,5,165,1,25.689728079475373
2022-06-15 08:10:23.803228860,39.82425128820937,62.49158205502409,132.15427354883946,6,1.7931785154838742,1.2957650604344033,25.765170951327327,79.76113696432938,10,100.0,5,166,1,6.846507415351503
2022-06-15 16:56:10.318734028,24.763306207268542,26.618951655579075,77.92758212705114,6,1.5932295795922276,-0.19994893589164664,27.13147625601131,76.3857641043708,20,95.15326509658722,4,166,1,21.98337600137397
2022-06-16 01:41:56.834239196,15.052412857807965,15.599415190520846,109.90480729316597,6,1.153960988040527,-0.4392685915517005,26.738674085332974,78.72163289053599,10,100.0,2,167,1,29.298616478632283
2022-06-16 10:27:43.349744365,30.772795957812193,44.50912453757745,89.13038921552503,6,1.718681628270164,0.564720640229637,27.54268974894332,70.2691209471935,40,86.55591813833864,0,167,1,23.84072692504686
2022-06-16 19:13:29.865249533,24.419534111108344,34.81822400420884,82.82534445132312,6,1.494028180888838,-0.22465344738132598,25.838970348828855,72.21442133697404,40,93.8181605528028,0,167,1,12.745148186515827
2022-06-17 03:59:16.380754701,3.097432145379586,36.404861427916856,114.79924251075332,6,1.0179123548489735,-0.4761158260398646,24.801004137116426,81.44088405299165,40,99.81410441946112,1,168,0,
2022-06-17 12:45:02.896259870,33.46220107853342,32.40386579825504,102.3279624493891,6,1.8968378421882317,0.8789254873392582,27.290141483305995,82.54411579660129,80,86.50317595036775,0,168,1,11.343621883329876
2022-06-17 21:30:49.411765038,11.62649852949258,18.660240719354668,65.48491054902455,6,0.9279140381588297,-0.968923804029402,30.82136029986564,69.04691972842078,80,78.8282909489955,1,168,0,
2022-06-18 06:16:35.927270207,24.71022436955349,22.845547309405788,61.019562535736156,6,1.3381124339253114,0.41019839576648176,27.573908566956987,76.06768576818186,40,86.41137285279864,1,169,0,
2022-06-18 15:02:22.442775375,33.96363973929347,31.438915906882833,70.94005864393374,6,1.2034793681358953,-0.13463306578941614,26.764651702308335,72.70095951791671,20,97.34159476969937,3,169,1,25.711368933207325
2022-06-18 23:48:08.958280543,5.7409607462747765,4.765798540021251,23.838796298237412,6,0.4974850630074598,-0.7059943051284354,28.954304788858675,71.40710901073905,80,53.29771605779486,0,169,0,
2022-06-19 08:33:55.473785712,1.7488824018577624,58.15918488891789,194.00576987530587,6,0.8764056969593261,0.3789206339518663,27.147744923873347,76.35296677490547,80,100.0,1,170,1,28.27724293132547
2022-06-19 17:19:41.989290880,3.8803011920907204,16.398067934327344,36.99308716069088,6,0.9963994198883177,0.11999372292899158,31.218657700492948,80.6699983629765,20,74.63202526163444,3,170,1,34.91262302531444
2022-06-20 02:05:28.504796049,8.355865391229216,20.30132644423092,88.46434785486478,6,0.35962254186274356,-0.6367768780255741,27.492930945039102,77.25982429367949,80,82.4209654386455,2,171,0,
2022-06-20 10:51:15.020301217,25.557445899584174,32.67064183208379,67.29741324028555,6,1.257393331761977,0.8977707898992334,28.919870295625053,73.44019008902228,20,86.08043574783119,4,171,1,38.78479845716111
2022-06-20 19:37:01.535806385,29.570174578197502,27.29175867243335,125.09203023932471,6,0.7655797577561592,-0.4918135740058178,26.02774338467852,77.64821019860594,10,100.0,5,171,1,27.193107795438817
2022-06-21 04:22:48.051311554,0.10464613772475971,1.353600568223187,19.633122839433558,6,0.3493713493403491,-0.4162084084158101,28.561162093400036,73.31008630554891,20,70.06071704375883,4,172,1,36.38129856504477
2022-06-21 13:08:34.566816722,10.723142390078337,14.687655310632241,45.33410253142266,6,0.7631496109615159,0.4137782616211668,28.123157118391667,77.20651183266132,10,87.99994493216,3,172,1,28.72551457051525
2022-06-21 21:54:21.082321891,8.104099813780069,12.629783718399102,36.28922551144421,6,1.0653540522184013,0.3022044412568854,27.477899317677124,82.16415163626974,80,65.9880223499289,1,172,1,33.729055542900134
2022-06-22 06:40:07.597827059,3.767510074137367,14.843188603976685,38.11250761266846,6,0.8031076753668057,-0.2622463768515956,26.60529195685271,64.83181666188017,10,92.09082235776947,2,173,1,21.321782075031326
2022-06-22 15:25:54.113332227,1.9152058731847021,8.065151391873595,21.104855127188394,6,0.45232732671663667,-0.35078034865016905,26.350597255579245,79.23957666646815,20,74.01163658363848,2,173,1,37.99740872177984
2022-06-23 00:11:40.628837396,6.178628697936486,6.892876384699674,13.998480987660564,6,0.9056940817520917,0.453366755035455,28.209166904624595,67.59364854547825,10,74.56254086363445,4,174,1,30.257560652439917
2022-06-23 08:57:27.144342564,42.94681684036725,37.934494865571054,88.17835696629544,6,1.741847736369007,0.8361536546169154,28.920097355332928,81.46607682460227,40,94.08252809301611,1,174,1,12.128862912054284
2022-06-23 17:43:13.659847732,5.855757043222116,6.938963538217856,20.648406270638024,6,0.6940181479880714,-1.0478295883809357,27.42560436033895,72.17473185649013,20,73.46106648625612,3,174,1,33.67568341179895
2022-06-24 02:29:00.175352901,10.971792086402278,16.00131801384596,56.16471221070008,6,0.6389147203121068,-0.055103427675964545,28.272129574908416,69.30683054530124,20,88.84626794085122,5,175,1,37.82255962959762
2022-06-24 11:14:46.690858069,18.211304653212824,40.2390153952319,87.39804251025569,6,1.0686135042359477,0.42969878392384087,27.63938076075927,78.90676636949335,10,100.0,5,175,1,25.043017543591073
2022-06-24 20:00:33.206363238,6.779617484504436,14.446247632552993,30.245519846490716,6,0.6150353660265138,-0.45357813820943393,27.929830894509497,77.2864080051095,80,54.1038220761616,1,175,1,36.821352303804694
